Data,Fechamento,Maxima,Minima
07/01/2021,23.9200,24.5700,23.7000
06/01/2021,24.1200,24.7300,24.1200
05/01/2021,24.8300,25.4000,24.1200
04/01/2021,25.0000,26.3800,24.9300
30/12/2020,26.2900,26.7800,25.8400
29/12/2020,25.5600,26.1900,25.5600
28/12/2020,25.7600,25.9800,25.4600
23/12/2020,25.5900,25.7500,25.1800
22/12/2020,25.1700,25.9300,25.1200
21/12/2020,25.7200,25.9800,24.8200
18/12/2020,26.7000,26.8600,26.1100
17/12/2020,26.5100,27.1300,26.5100
16/12/2020,26.8100,26.9500,26.3300
15/12/2020,26.7000,27.1400,26.5700
14/12/2020,26.7900,27.2600,26.1500
11/12/2020,26.3300,26.7000,26.1100
10/12/2020,26.5800,26.7000,25.8000
09/12/2020,26.4000,26.4000,25.7400
08/12/2020,25.7700,26.4100,25.5900
07/12/2020,25.8900,26.5200,25.8900
04/12/2020,26.1500,26.6500,25.7500
03/12/2020,26.5000,26.5000,25.2600
02/12/2020,25.3000,25.4900,24.8600
01/12/2020,24.9100,25.2500,24.3500
30/11/2020,24.1400,24.9000,23.9300
27/11/2020,24.5200,24.8500,24.4600
26/11/2020,24.5500,24.8600,24.3400
25/11/2020,24.7900,24.8600,24.1100
24/11/2020,24.1100,24.4300,23.0600
23/11/2020,22.9300,23.0800,22.6800
20/11/2020,22.6800,23.4400,22.6800
19/11/2020,23.3900,23.3900,22.5700
18/11/2020,23.3400,24.1600,23.1400
17/11/2020,24.0800,24.1300,23.2000
16/11/2020,23.6500,24.2300,23.3400
13/11/2020,23.8500,23.8500,23.0700
12/11/2020,23.3500,24.4700,23.2100
11/11/2020,24.5000,24.9000,23.7100
10/11/2020,24.7600,25.4300,24.7000
09/11/2020,25.4900,25.4900,24.1400
06/11/2020,23.2000,23.2000,21.4100
05/11/2020,21.9400,22.3500,21.3200
04/11/2020,21.2100,21.2100,20.4200
03/11/2020,20.2600,21.3300,20.2600
30/10/2020,20.9900,21.2700,20.0400
29/10/2020,21.3000,21.3000,19.7300
28/10/2020,20.5800,21.5500,20.4100
27/10/2020,21.7800,22.3800,21.6600
26/10/2020,22.3400,22.9600,21.9700
23/10/2020,22.9400,23.3300,22.7200
22/10/2020,23.1000,23.6000,23.0000
21/10/2020,23.7900,23.7900,22.6100
20/10/2020,22.7600,22.7800,22.2000
19/10/2020,22.4500,23.0100,22.1500
16/10/2020,22.1500,22.1500,21.5500
15/10/2020,22.0000,22.1000,21.5800
14/10/2020,21.8500,22.3000,21.5500
13/10/2020,21.9500,22.6200,21.8000
09/10/2020,22.4000,22.6100,21.9900
08/10/2020,22.2900,22.2900,21.6700
07/10/2020,21.8000,22.0800,21.4000
06/10/2020,21.8900,22.1500,21.3500
05/10/2020,21.3100,21.8400,20.8800
02/10/2020,21.2100,21.9900,20.9200
01/10/2020,22.0400,22.0400,20.6600
30/09/2020,20.9500,20.9500,20.2000
29/09/2020,20.1600,20.9900,20.1600
28/09/2020,20.5900,21.8600,20.5900
25/09/2020,21.3000,21.6300,21.1600
24/09/2020,21.5000,22.0500,21.4300
23/09/2020,21.7600,22.3500,21.5600
22/09/2020,22.0000,22.2200,21.3100
21/09/2020,21.9700,22.3500,21.4700
18/09/2020,22.5300,23.6200,22.5300
17/09/2020,23.3500,23.9100,23.3100
16/09/2020,24.0000,24.2800,23.4200
15/09/2020,23.5000,23.8800,23.2100
