"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","EMA21"
"04/10/2022","00:00:00","45,1000","45,7000","41,4200","41,8900","25,5900","42,7521"
"03/10/2022","00:00:00","43,9500","45,1900","43,6400","45,1000","25,5900","42,8383"
"30/09/2022","00:00:00","43,9300","44,5000","43,2800","43,8100","25,5900","42,6122"
"29/09/2022","00:00:00","43,6000","43,8800","42,6500","43,7000","25,5900","42,4924"
"28/09/2022","00:00:00","43,7500","44,7100","43,5600","43,8100","25,5900","42,3716"
"27/09/2022","00:00:00","44,2500","44,2500","43,3900","43,8500","25,5900","42,2278"
"26/09/2022","00:00:00","43,3600","44,3000","42,8800","43,8200","25,5900","42,0656"
"23/09/2022","00:00:00","43,3500","43,6400","42,0300","43,4800","25,5900","41,8901"
"22/09/2022","00:00:00","43,6300","44,2900","43,2700","43,7000","25,5900","41,7311"
"21/09/2022","00:00:00","43,6300","43,8400","42,8100","43,4200","25,5900","41,5343"
"20/09/2022","00:00:00","42,9100","44,0500","42,7700","43,6300","25,5900","41,3457"
"19/09/2022","00:00:00","42,3500","43,1900","41,7200","42,7900","25,5900","41,1173"
"16/09/2022","00:00:00","41,2400","42,7200","40,8400","42,4700","25,5900","40,9500"
"15/09/2022","00:00:00","41,8200","42,0200","40,9500","41,5200","25,5900","40,7980"
"14/09/2022","00:00:00","41,5000","42,1800","41,3700","41,8200","25,5900","40,7258"
"13/09/2022","00:00:00","41,7000","42,4900","41,2700","41,4000","25,5900","40,6164"
"12/09/2022","00:00:00","42,5000","43,0500","41,8700","42,1000","25,5900","40,5380"
"09/09/2022","00:00:00","42,5900","43,2000","42,0700","42,2300","25,5900","40,3818"
"08/09/2022","00:00:00","42,5000","42,6000","41,7100","42,3000","25,5900","40,1970"
"06/09/2022","00:00:00","41,7000","43,0200","41,7000","42,4200","25,5900","39,9867"
"05/09/2022","00:00:00","42,5200","42,8200","41,6700","42,0000","25,5900","39,7433"
"02/09/2022","00:00:00","42,0500","42,8900","41,2400","42,4100","25,5900","39,5177"
"01/09/2022","00:00:00","42,2700","43,0100","41,4500","41,7500","25,5900","39,2284"
"31/08/2022","00:00:00","44,4600","44,9900","42,2700","42,2700","25,5900","38,9763"
"30/08/2022","00:00:00","42,5100","44,2900","42,5000","44,1300","25,5900","38,6469"
"29/08/2022","00:00:00","41,2100","42,7900","41,2100","42,0700","25,5900","38,0986"
"26/08/2022","00:00:00","42,0800","42,4600","41,4000","41,5000","25,5900","37,7014"
"25/08/2022","00:00:00","41,9000","43,6400","41,9000","42,0800","25,5900","37,3216"
"24/08/2022","00:00:00","41,4600","42,8600","41,1100","41,8900","25,5900","36,8458"
"23/08/2022","00:00:00","41,6000","42,2000","41,4500","41,7100","25,5900","36,3413"
"22/08/2022","00:00:00","42,6300","42,6300","41,3900","41,6000","25,5900","35,8045"
"19/08/2022","00:00:00","41,3700","43,0600","41,3000","42,7800","25,5900","35,2249"
"18/08/2022","00:00:00","40,6900","41,9100","40,6500","41,7600","25,5900","34,4694"
"17/08/2022","00:00:00","39,9000","41,0000","39,9000","40,7500","25,5900","33,7403"
"16/08/2022","00:00:00","40,0000","40,7400","39,1500","40,3700","25,5900","33,0394"
"15/08/2022","00:00:00","34,5900","41,3000","34,5600","40,6600","25,5900","32,3063"
"12/08/2022","00:00:00","31,6200","32,8600","31,6200","32,6800","25,5900","31,4709"
"11/08/2022","00:00:00","32,8100","33,3800","31,6000","31,7800","25,5900","31,3500"
"10/08/2022","00:00:00","32,5000","32,8900","32,4700","32,7400","25,5900","31,3070"
"09/08/2022","00:00:00","32,7000","32,8900","32,3000","32,4800","25,5900","31,1637"
"08/08/2022","00:00:00","32,5300","33,7000","32,3400","32,5600","25,5900","31,0321"
"05/08/2022","00:00:00","33,2300","33,4500","32,2200","32,4600","25,5900","30,8793"
"04/08/2022","00:00:00","32,4900","33,5000","32,3200","33,3500","25,5900","30,7213"
"03/08/2022","00:00:00","32,2000","32,7100","32,0000","32,3500","25,5900","30,4584"
"02/08/2022","00:00:00","31,2800","32,2600","31,2800","32,2300","25,5900","30,2692"
"01/08/2022","00:00:00","31,1600","31,7900","30,9200","31,4400","25,5900","30,0731"
"29/07/2022","00:00:00","31,2900","31,4500","30,8500","31,1500","25,5900","29,9365"
"28/07/2022","00:00:00","31,7000","32,0000","30,9500","31,2900","25,5900","29,8151"
"27/07/2022","00:00:00","31,1100","32,0000","30,9900","31,7600","25,5900","29,6676"
"26/07/2022","00:00:00","30,8100","31,5200","30,6200","31,0500","25,5900","29,4584"
"25/07/2022","00:00:00","30,8800","31,0600","30,6800","30,8000","25,5900","29,2992"
"22/07/2022","00:00:00","30,8100","30,9300","30,4000","30,8500","25,5900","29,1491"
"21/07/2022","00:00:00","30,4200","30,7700","30,1400","30,7500","25,5900","28,9790"
"20/07/2022","00:00:00","29,9500","30,7100","29,9500","30,4300","25,5900","28,8020"
"19/07/2022","00:00:00","30,0900","30,3800","29,6600","30,1800","25,5900","28,6391"
"18/07/2022","00:00:00","30,3700","30,6300","29,7300","30,0900","25,5900","28,4851"
"15/07/2022","00:00:00","30,8400","30,9300","30,1800","30,3600","25,5900","28,3246"
"14/07/2022","00:00:00","30,4600","31,1500","30,3600","30,8800","25,5900","28,1210"
"13/07/2022","00:00:00","30,1200","31,2000","30,1200","30,9100","25,5900","27,8451"
"12/07/2022","00:00:00","30,8100","31,0500","30,0000","30,4600","25,5900","27,5386"
"11/07/2022","00:00:00","30,1900","31,3300","30,1600","30,8200","25,5900","27,2465"
"08/07/2022","00:00:00","29,4100","30,6500","29,4100","30,3500","25,5900","26,8892"
"07/07/2022","00:00:00","30,1900","30,1900","29,2900","29,7800","25,5900","26,5431"
"06/07/2022","00:00:00","27,7700","30,3500","27,7700","29,8900","25,5900","26,2194"
"05/07/2022","00:00:00","26,7400","27,8500","26,6500","27,7000","25,5900","25,8523"
"04/07/2022","00:00:00","26,3500","26,7800","26,2400","26,7500","25,5900","25,6676"
"01/07/2022","00:00:00","26,1000","26,6900","25,7900","26,4500","25,5900","25,5593"
"30/06/2022","00:00:00","26,0200","26,8300","25,9200","26,1000","25,5900","25,4702"
"29/06/2022","00:00:00","26,3400","26,6700","26,2100","26,5300","25,5900","25,4073"
"28/06/2022","00:00:00","27,0900","27,1400","26,0700","26,3300","25,5900","25,2950"
"27/06/2022","00:00:00","26,0300","27,4000","25,9900","26,8300","25,5900","25,1915"
"24/06/2022","00:00:00","25,7600","26,1500","25,6600","25,8700","25,5900","25,0276"
"23/06/2022","00:00:00","24,5300","25,8800","24,5300","25,5500","25,5900","24,9434"
"22/06/2022","00:00:00","24,1500","25,4300","24,1100","24,6200","25,5900","24,8827"
"21/06/2022","00:00:00","24,6900","24,7400","24,0300","24,3000","25,5900","24,9090"
"20/06/2022","00:00:00","24,1200","24,4900","23,5300","24,4400","25,5900","24,9699"
"17/06/2022","00:00:00","24,1800","24,6900","23,9800","24,1300","25,5900","25,0229"
"15/06/2022","00:00:00","24,7500","25,1700","24,3100","24,7500","25,5900","25,1122"
"14/06/2022","00:00:00","25,5000","25,7700","24,4900","24,6700","25,5900","25,1484"
"13/06/2022","00:00:00","25,4300","26,0200","25,3700","25,4700","25,5900","25,1963"
"10/06/2022","00:00:00","25,8400","26,1600","25,4500","25,8500","25,5900","25,1689"
"09/06/2022","00:00:00","25,7400","26,5800","25,6600","26,0000","25,5900","25,1008"
"08/06/2022","00:00:00","25,3300","26,1700","25,2900","25,7500","25,5900","25,0109"
"07/06/2022","00:00:00","25,7800","25,8500","25,3900","25,6000","25,5900","24,9369"
"06/06/2022","00:00:00","26,0500","26,1300","25,8800","25,9600","25,5900","24,8706"
"03/06/2022","00:00:00","26,0900","26,3500","25,9600","25,9600","25,5900","24,7617"
"02/06/2022","00:00:00","26,6200","26,7100","25,8200","26,1000","25,5900","24,6419"
"01/06/2022","00:00:00","26,0100","26,7400","25,8500","26,4300","25,5900","24,4961"
"31/05/2022","00:00:00","25,9000","26,3600","25,7700","25,9100","25,5900","24,3027"
"30/05/2022","00:00:00","25,5300","25,9700","25,5300","25,8000","25,5900","24,1419"
"27/05/2022","00:00:00","25,7600","25,8500","25,2300","25,5200","25,5900","23,9761"
"26/05/2022","00:00:00","25,3200","25,9900","25,2300","25,6100","25,5900","23,8217"
"25/05/2022","00:00:00","24,5800","25,5500","24,3500","25,2900","25,5900","23,6429"
"24/05/2022","00:00:00","23,2700","24,7000","23,1300","24,6400","25,5900","23,4782"
"23/05/2022","00:00:00","22,4300","23,6400","22,4000","23,3500","25,5900","23,3620"
"20/05/2022","00:00:00","22,4400","22,5900","22,0400","22,3000","25,5900","23,3632"
"19/05/2022","00:00:00","22,3200","22,6500","22,0700","22,4300","25,5900","23,4695"
"18/05/2022","00:00:00","22,2300","22,5400","22,1100","22,1900","25,5900","23,5735"
"17/05/2022","00:00:00","22,7400","22,7500","22,0100","22,2300","25,5900","23,7119"
"16/05/2022","00:00:00","23,9500","23,9600","22,2400","22,5500","25,5900","23,8600"
"13/05/2022","00:00:00","24,4500","24,8200","24,3100","24,4800","25,5900","23,9910"
"12/05/2022","00:00:00","23,3000","24,4700","23,3000","24,2600","25,5900","23,9421"
"11/05/2022","00:00:00","22,9600","23,9900","22,8300","23,4800","25,5900","23,9104"
"10/05/2022","00:00:00","22,4900","23,2300","22,4900","22,9100","25,5900","23,9534"
"09/05/2022","00:00:00","22,3600","22,6800","22,1300","22,3500","25,5900","24,0577"
"06/05/2022","00:00:00","22,4700","23,0400","22,4400","22,6100","25,5900","24,2285"
"05/05/2022","00:00:00","23,8000","23,8200","22,4200","22,5500","25,5900","24,3904"
"04/05/2022","00:00:00","23,3800","24,0100","23,1500","23,9500","25,5900","24,5744"
"03/05/2022","00:00:00","23,7200","24,0400","23,2800","23,5100","25,5900","24,6368"
"02/05/2022","00:00:00","23,3300","24,1500","23,2600","23,7500","25,5900","24,7495"
"29/04/2022","00:00:00","25,0500","25,0500","23,6000","23,6700","25,5900","24,8495"
"28/04/2022","00:00:00","25,6800","25,7200","24,6200","24,7600","25,5900","24,9674"
"27/04/2022","00:00:00","25,3500","25,8200","25,1400","25,5000","25,5900","24,9882"
"26/04/2022","00:00:00","25,2400","25,7000","24,8800","25,0600","25,5900","24,9370"
"25/04/2022","00:00:00","25,4500","25,5700","24,8700","25,3500","25,5900","24,9247"
"22/04/2022","00:00:00","25,5000","26,0500","25,4800","25,5800","25,5900","24,8821"
"20/04/2022","00:00:00","26,0400","26,4600","25,8200","25,8200","25,5900","24,8123"
"19/04/2022","00:00:00","26,2300","26,4800","26,0200","26,1400","25,5900","24,7116"
"18/04/2022","00:00:00","25,7900","26,5400","25,6600","26,4000","25,5900","24,5687"
"14/04/2022","00:00:00","25,8900","26,0000","25,4200","25,7800","25,5900","24,3856"
"13/04/2022","00:00:00","25,9400","26,1000","25,6000","25,9000","25,5900","24,2462"
"12/04/2022","00:00:00","26,2500","26,3000","25,6000","25,8400","25,5900","24,0808"
"11/04/2022","00:00:00","25,6600","26,3600","25,6600","25,9900","25,5900","23,9049"
"08/04/2022","00:00:00","24,7500","26,3300","24,7500","26,0000","25,5900","23,6964"
"07/04/2022","00:00:00","25,0900","25,2900","24,7100","24,8400","25,5900","23,4660"
"06/04/2022","00:00:00","24,9000","25,2900","24,5200","25,2900","25,5900","23,3286"
"05/04/2022","00:00:00","25,3300","25,5600","24,9000","24,9300","25,5900","23,1325"
"04/04/2022","00:00:00","24,8200","25,6500","24,7500","25,4400","25,5900","22,9527"
"01/04/2022","00:00:00","24,8200","25,1400","24,3800","24,8600","25,5900","22,7040"
"31/03/2022","00:00:00","24,4500","24,8100","24,2600","24,6200","25,5900","22,4884"
"30/03/2022","00:00:00","25,1000","25,2200","24,3200","24,5000","25,5900","22,2752"
"29/03/2022","00:00:00","23,8500","25,1600","23,7100","25,0000","25,5900","22,0527"
"28/03/2022","00:00:00","23,4000","23,7700","22,9500","23,6400","25,5900","21,7580"
"25/03/2022","00:00:00","22,8800","23,4000","22,8500","23,1400","25,5900","21,5698"
